date,State,wuhan virus lab,wuhan lab corona virus,virus lab in wuhan,wuhan bio lab,wuhan virology lab,wuhan p4 lab,wuhan level 4 lab,avg
2020-01-26,Minnesota,0,0,0,0,0,0,0,0.0
2020-01-26,Mississippi,0,0,0,0,0,0,0,0.0
2020-01-26,Missouri,67,0,0,0,0,0,0,9.571428571428571
2020-01-26,Montana,0,0,0,0,0,0,0,0.0
2020-01-26,Nebraska,0,0,0,0,0,0,0,0.0
2020-01-26,Nevada,0,0,0,0,0,0,0,0.0
2020-01-26,New Hampshire,0,0,0,0,0,0,0,0.0
2020-01-26,New Jersey,0,0,0,0,0,0,0,0.0
2020-01-26,New Mexico,0,0,0,0,0,0,0,0.0
2020-01-26,New York,0,0,0,41,0,0,0,5.857142857142857
2020-01-26,North Carolina,0,0,0,86,100,0,0,26.571428571428573
2020-01-26,North Dakota,0,0,0,0,0,0,0,0.0
2020-01-26,Ohio,0,0,0,0,0,0,0,0.0
2020-01-26,Oklahoma,0,0,0,0,0,0,0,0.0
2020-01-26,Oregon,0,0,0,0,0,0,0,0.0
2020-01-26,Pennsylvania,0,0,0,68,0,0,0,9.714285714285714
2020-01-26,Rhode Island,0,0,0,0,0,0,0,0.0
2020-01-26,South Carolina,0,0,0,0,0,0,0,0.0
2020-01-26,South Dakota,0,0,0,0,0,0,0,0.0
2020-01-26,Tennessee,0,0,0,0,0,0,0,0.0
2020-01-26,Texas,13,0,0,0,0,0,78,13.0
2020-01-26,Utah,0,0,0,0,0,0,0,0.0
2020-01-26,Vermont,0,0,0,0,0,0,0,0.0
2020-01-26,Virginia,0,0,0,100,0,0,0,14.285714285714286
2020-01-26,Washington,50,0,100,0,0,0,0,21.428571428571427
2020-01-26,West Virginia,0,0,0,0,0,0,0,0.0
2020-01-26,Wisconsin,71,0,0,0,0,0,0,10.142857142857142
2020-01-26,Wyoming,0,0,0,0,0,0,0,0.0
2020-01-27,Alabama,0,0,0,0,0,0,0,0.0
2020-01-27,Alaska,0,0,0,0,0,0,0,0.0
2020-01-27,Arizona,0,0,0,0,0,0,0,0.0
2020-01-27,Arkansas,0,0,0,0,0,0,0,0.0
2020-01-27,California,3,0,54,13,0,55,0,17.857142857142858
2020-01-27,Colorado,0,0,0,0,0,0,0,0.0
2020-01-27,Connecticut,34,0,0,0,0,0,0,4.857142857142857
2020-01-27,Delaware,0,0,0,0,0,0,0,0.0
2020-01-27,District of Columbia,100,0,0,0,0,0,0,14.285714285714286
2020-01-27,Florida,12,0,100,0,100,0,0,30.285714285714285
2020-01-27,Georgia,0,0,0,0,0,0,0,0.0
2020-01-27,Hawaii,0,0,0,0,0,0,0,0.0
2020-01-27,Idaho,0,0,0,0,0,0,0,0.0
2020-01-27,Illinois,0,0,0,0,0,0,0,0.0
2020-01-27,Indiana,22,0,0,0,0,0,0,3.142857142857143
2020-01-27,Iowa,0,0,0,0,0,0,0,0.0
2020-01-27,Kansas,0,0,0,0,0,0,0,0.0
2020-01-27,Kentucky,34,0,0,0,0,0,0,4.857142857142857
2020-01-27,Louisiana,0,0,0,0,0,0,0,0.0
2020-01-27,Maine,0,0,0,0,0,0,0,0.0
2020-01-27,Maryland,0,0,0,0,0,0,0,0.0
2020-01-27,Massachusetts,0,0,0,70,0,0,0,10.0
2020-01-27,Michigan,14,0,0,58,0,0,0,10.285714285714286
2020-01-27,Minnesota,0,0,0,100,0,0,0,14.285714285714286
2020-01-27,Mississippi,0,0,0,0,0,0,0,0.0
2020-01-27,Missouri,23,0,0,0,0,0,0,3.2857142857142856
2020-01-27,Montana,0,0,0,0,0,0,0,0.0
2020-01-27,Nebraska,0,0,0,0,0,0,0,0.0
2020-01-27,Nevada,44,0,0,0,0,0,0,6.285714285714286
2020-01-27,New Hampshire,0,0,0,0,0,0,0,0.0
2020-01-27,New Jersey,0,0,0,0,0,0,0,0.0
2020-01-27,New Mexico,0,0,0,0,0,0,0,0.0
2020-01-27,New York,6,100,98,0,99,100,0,57.57142857142857
2020-01-27,North Carolina,0,0,0,0,0,0,0,0.0
2020-01-27,North Dakota,0,0,0,0,0,0,0,0.0
2020-01-27,Ohio,0,0,0,0,0,0,0,0.0
2020-01-27,Oklahoma,0,0,0,0,0,0,0,0.0
2020-01-27,Oregon,0,0,0,0,0,0,0,0.0
2020-01-27,Pennsylvania,10,0,0,0,0,0,0,1.4285714285714286
2020-01-27,Rhode Island,0,0,0,0,0,0,0,0.0
2020-01-27,South Carolina,0,0,0,0,0,0,0,0.0
2020-01-27,South Dakota,0,0,0,0,0,0,0,0.0
2020-01-27,Tennessee,0,0,0,0,0,0,0,0.0
2020-01-27,Texas,0,0,0,0,75,0,100,25.0
2020-01-27,Utah,0,0,0,0,0,0,0,0.0
2020-01-27,Vermont,0,0,0,0,0,0,0,0.0
2020-01-27,Virginia,0,0,0,0,0,0,0,0.0
2020-01-27,Washington,0,0,0,0,0,0,0,0.0
2020-01-27,West Virginia,0,0,0,0,0,0,0,0.0
2020-01-27,Wisconsin,0,0,0,0,0,0,0,0.0
2020-01-27,Wyoming,0,0,0,0,0,0,0,0.0
