date,State,wuhan virus lab,wuhan lab corona virus,virus lab in wuhan,wuhan bio lab,wuhan virology lab,wuhan p4 lab,wuhan level 4 lab,avg
1/26/2020,Washington,100,0,100,0,0,0,0,28.57142857
1/26/2020,West Virginia,0,0,0,0,0,0,0,0
1/26/2020,Wisconsin,71,0,0,0,0,0,0,10.14285714
1/26/2020,Wyoming,0,0,0,0,0,0,0,0
1/27/2020,Alabama,73,0,0,0,0,0,0,10.42857143
1/27/2020,Alaska,0,0,0,0,0,0,0,0
1/27/2020,Arizona,0,0,0,0,0,0,0,0
1/27/2020,Arkansas,0,0,0,0,0,0,0,0
1/27/2020,California,0,0,54,13,9,0,0,10.85714286
1/27/2020,Colorado,0,0,0,0,0,0,0,0
1/27/2020,Connecticut,77,0,0,0,100,0,0,25.28571429
1/27/2020,Delaware,0,0,0,0,0,0,0,0
1/27/2020,District of Columbia,0,0,0,0,0,0,0,0
1/27/2020,Florida,0,100,100,25,0,0,0,32.14285714
1/27/2020,Georgia,0,0,0,0,0,0,0,0
1/27/2020,Hawaii,0,0,0,0,0,0,0,0
1/27/2020,Idaho,0,0,0,0,0,0,0,0
1/27/2020,Illinois,0,0,0,0,27,0,0,3.857142857
1/27/2020,Indiana,0,0,0,95,0,0,0,13.57142857
1/27/2020,Iowa,0,0,0,0,0,0,0,0
1/27/2020,Kansas,0,0,0,0,0,0,0,0
1/27/2020,Kentucky,0,0,0,0,0,0,0,0
1/27/2020,Louisiana,0,0,0,0,0,0,0,0
1/27/2020,Maine,0,0,0,0,0,0,0,0
1/27/2020,Maryland,0,0,0,0,0,0,0,0
1/27/2020,Massachusetts,37,0,0,0,0,0,0,5.285714286
1/27/2020,Michigan,0,0,0,89,0,0,0,12.71428571
1/27/2020,Minnesota,0,0,0,100,0,0,0,14.28571429
1/27/2020,Mississippi,0,0,0,0,0,0,0,0
1/27/2020,Missouri,0,0,0,0,0,0,0,0
1/27/2020,Montana,0,0,0,0,0,0,0,0
1/27/2020,Nebraska,0,0,0,0,0,0,0,0
1/27/2020,Nevada,100,0,0,0,0,0,0,14.28571429
1/27/2020,New Hampshire,0,0,0,0,0,0,0,0
1/27/2020,New Jersey,0,0,0,0,0,0,0,0
1/27/2020,New Mexico,0,0,0,0,0,0,0,0
1/27/2020,New York,13,0,99,0,17,0,0,18.42857143
1/27/2020,North Carolina,0,0,0,51,0,0,0,7.285714286
1/27/2020,North Dakota,0,0,0,0,0,0,0,0
1/27/2020,Ohio,0,0,0,0,32,0,0,4.571428571
1/27/2020,Oklahoma,0,0,0,0,0,0,0,0
1/27/2020,Oregon,0,0,0,0,0,0,0,0
1/27/2020,Pennsylvania,23,0,0,0,0,0,0,3.285714286
1/27/2020,Rhode Island,0,0,0,0,0,0,0,0
1/27/2020,South Carolina,0,0,0,0,0,0,0,0
1/27/2020,South Dakota,0,0,0,0,0,0,0,0
1/27/2020,Tennessee,0,0,0,0,0,0,0,0
1/27/2020,Texas,0,0,0,19,13,0,100,18.85714286
1/27/2020,Utah,0,0,0,0,0,0,0,0
1/27/2020,Vermont,0,0,0,0,0,0,0,0
1/27/2020,Virginia,0,0,0,0,0,0,0,0
1/27/2020,Washington,0,0,0,74,0,0,0,10.57142857
1/27/2020,West Virginia,0,0,0,0,0,0,0,0
1/27/2020,Wisconsin,0,0,0,0,0,0,0,0
1/27/2020,Wyoming,0,0,0,0,0,0,0,0
