date,State,wuhan virus lab,wuhan lab corona virus,virus lab in wuhan,wuhan bio lab,wuhan virology lab,wuhan p4 lab,wuhan level 4 lab,avg
1/26/2020,Washington,29,0,100,0,0,0,0,18.42857143
1/26/2020,West Virginia,0,0,0,0,0,0,0,0
1/26/2020,Wisconsin,40,0,0,0,0,0,0,5.714285714
1/26/2020,Wyoming,0,0,0,0,0,0,0,0
1/27/2020,Alabama,0,0,0,0,0,0,0,0
1/27/2020,Alaska,0,0,0,0,0,0,0,0
1/27/2020,Arizona,0,0,0,0,0,0,0,0
1/27/2020,Arkansas,0,0,0,0,0,0,0,0
1/27/2020,California,7,53,0,11,0,100,0,24.42857143
1/27/2020,Colorado,0,0,0,0,0,0,0,0
1/27/2020,Connecticut,76,0,0,0,100,0,0,25.14285714
1/27/2020,Delaware,0,0,0,0,0,0,0,0
1/27/2020,District of Columbia,0,0,0,0,0,0,0,0
1/27/2020,Florida,0,100,100,0,17,0,0,31
1/27/2020,Georgia,0,0,0,0,0,0,0,0
1/27/2020,Hawaii,0,0,0,0,0,0,0,0
1/27/2020,Idaho,0,0,0,0,0,0,0,0
1/27/2020,Illinois,0,0,0,0,27,0,0,3.857142857
1/27/2020,Indiana,50,0,0,80,0,0,0,18.57142857
1/27/2020,Iowa,0,0,0,0,0,0,0,0
1/27/2020,Kansas,0,0,0,0,0,0,0,0
1/27/2020,Kentucky,0,0,0,0,0,0,0,0
1/27/2020,Louisiana,0,0,0,0,0,0,0,0
1/27/2020,Maine,0,0,0,0,0,0,0,0
1/27/2020,Maryland,0,0,0,75,0,0,0,10.71428571
1/27/2020,Massachusetts,0,0,0,60,0,0,0,8.571428571
1/27/2020,Michigan,0,0,0,100,0,0,0,14.28571429
1/27/2020,Minnesota,0,0,0,87,0,0,0,12.42857143
1/27/2020,Mississippi,0,0,0,0,0,0,0,0
1/27/2020,Missouri,52,0,0,0,0,0,0,7.428571429
1/27/2020,Montana,0,0,0,0,0,0,0,0
1/27/2020,Nebraska,0,0,0,0,0,0,0,0
1/27/2020,Nevada,100,0,0,0,0,0,0,14.28571429
1/27/2020,New Hampshire,0,0,0,0,0,0,0,0
1/27/2020,New Jersey,0,0,0,49,0,0,0,7
1/27/2020,New Mexico,0,0,0,0,0,0,0,0
1/27/2020,New York,0,0,98,0,0,0,0,14
1/27/2020,North Carolina,0,0,0,0,0,0,0,0
1/27/2020,North Dakota,0,0,0,0,0,0,0,0
1/27/2020,Ohio,0,0,0,0,32,0,0,4.571428571
1/27/2020,Oklahoma,0,0,0,0,0,0,0,0
1/27/2020,Oregon,0,0,0,0,0,0,0,0
1/27/2020,Pennsylvania,0,0,0,0,0,0,0,0
1/27/2020,Rhode Island,0,0,0,0,0,0,0,0
1/27/2020,South Carolina,0,0,0,0,0,0,0,0
1/27/2020,South Dakota,0,0,0,0,0,0,0,0
1/27/2020,Tennessee,0,0,0,0,0,0,0,0
1/27/2020,Texas,10,0,0,0,13,0,0,3.285714286
1/27/2020,Utah,0,0,0,0,0,0,0,0
1/27/2020,Vermont,0,0,0,0,0,0,0,0
1/27/2020,Virginia,0,0,0,0,0,0,0,0
1/27/2020,Washington,39,0,0,0,0,0,0,5.571428571
1/27/2020,West Virginia,0,0,0,0,0,0,0,0
1/27/2020,Wisconsin,0,0,0,0,0,0,0,0
1/27/2020,Wyoming,0,0,0,0,0,0,0,0
